rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
3440,https://boardgamegeek.com/boardgame/130006/mini-kubb,130006,Mini Kubb,2,12,15,15,15,0,7.41374,5.76081,174,https://cf.geekdo-images.com/original/img/GQikGiV_qwGvoTjNg_3t2bj1CJw=/0x0/pic1413126.png,3,none,386,Action / Dexterity,none,1.2222
3441,https://boardgamegeek.com/boardgame/24396/war-terror,24396,War on Terror,3,6,120,120,120,2006,6.16418,5.76063,1091,https://cf.geekdo-images.com/original/img/HgMCBXBwmtx40n_F2LXkLPxuTQk=/0x0/pic872066.jpg,14,Area Movement,1609,"Negotiation, Wargame","Andrew Sheerin, Andrew Tompkins",2.4851
3442,https://boardgamegeek.com/boardgame/123185/axis-allies-1941,123185,Axis & Allies 1941,2,5,180,60,180,2012,6.3774,5.76058,667,https://cf.geekdo-images.com/original/img/W_C-C2Z9DuPVLPfL4Nb9UeK2Izw=/0x0/pic1282890.jpg,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships",2052,"Wargame, World War II","Larry Harris, Jr.",2.7015
3443,https://boardgamegeek.com/boardgame/170225/drcongo,170225,DRCongo,1,4,120,120,120,2015,7.08691,5.76034,217,https://cf.geekdo-images.com/original/img/3oz-cf6AENZQD-d7O5J2Y94IXjc=/0x0/pic2345066.jpg,14,"Auction/Bidding, Commodity Speculation, Dice Rolling, Route/Network Building, Variable Phase Order",535,"City Building, Economic, Industry / Manufacturing, Political, Transportation","Gary Dicken, Steve Kendall, Phil Kendall",3.5455
3444,https://boardgamegeek.com/boardgame/204675/arrival,204675,The Arrival,2,4,90,75,90,2016,6.90975,5.76024,277,https://cf.geekdo-images.com/original/img/AnzBqg33x7mTrV47LPS5xg2XYR8=/0x0/pic3762801.png,12,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Point to Point Movement, Simultaneous Action Selection",485,"Ancient, Civilization, Mythology, Territory Building",Martin Wallace,2.6923
3445,https://boardgamegeek.com/boardgame/3992/advanced-tobruk,3992,Advanced Tobruk,2,2,180,180,180,2002,7.38726,5.76006,209,https://cf.geekdo-images.com/original/img/3oPzkolgDKV_Wv4YzIjUrRlTW3U=/0x0/pic197942.jpg,10,"Hex-and-Counter, Modular Board",421,"Wargame, World War II",Ray Tapio,4.1333
3446,https://boardgamegeek.com/boardgame/10989/conhex,10989,ConHex,2,2,30,30,30,2002,6.87393,5.76,267,https://cf.geekdo-images.com/original/img/ZEEJ0XdZHN3FdNahzrFS32W8MPI=/0x0/pic1017539.jpg,10,"Area Control / Area Influence, Pattern Building, Tile Placement",166,Abstract Strategy,Michail Antonow,2.3571
3447,https://boardgamegeek.com/boardgame/67917/colonialism,67917,Colonialism,2,4,90,90,90,2013,6.80527,5.75998,275,https://cf.geekdo-images.com/original/img/NZJ8TSTkdgK1S9h4Ne7MJX4H91Y=/0x0/pic1613797.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",649,"Bluffing, Political, World War I",Scott W. Leibbrandt,2.8889
3448,https://boardgamegeek.com/boardgame/82955/1655-habemus-papam,82955,1655: Habemus Papam,3,4,30,30,30,2010,6.4892,5.75986,410,https://cf.geekdo-images.com/original/img/h2GOAjAB8Wf_7hPrqCPbIT-cSQ4=/0x0/pic835909.jpg,10,"Auction/Bidding, Set Collection",621,"Card Game, Pike and Shot, Religious",Christoph Bauer,2.1622
3449,https://boardgamegeek.com/boardgame/43/airlines,43,Airlines,2,6,90,90,90,1990,6.59545,5.75976,355,https://cf.geekdo-images.com/original/img/hgRszcZwzsk_2wRUK690lPlmMPI=/0x0/pic9562.jpg,12,"Route/Network Building, Stock Holding",454,"Aviation / Flight, Economic",Alan R. Moon,2.4062
3450,https://boardgamegeek.com/boardgame/42560/hell-stalingrad,42560,The Hell of Stalingrad,1,4,90,90,90,2009,7.00879,5.75964,247,https://cf.geekdo-images.com/original/img/NIWwnQnXQSQIbNrMOAhAuDxj2I0=/0x0/pic1070251.jpg,10,Hand Management,472,"Card Game, Wargame, World War II",Steven Cunliffe,2.7273
3451,https://boardgamegeek.com/boardgame/224894/michael-strogoff,224894,Michael Strogoff,1,5,60,0,60,2017,7.07695,5.75938,233,https://cf.geekdo-images.com/original/img/iSm-L_46PdANI3Th5tGNwWgbtt0=/0x0/pic3584297.jpg,12,"Dice Rolling, Hand Management, Player Elimination, Point to Point Movement, Press Your Luck",392,"Novel-based, Racing",Alberto Corral,2
3452,https://boardgamegeek.com/boardgame/93541/urbania,93541,Urbania,2,5,45,45,45,2012,6.47863,5.75903,408,https://cf.geekdo-images.com/original/img/EUtUGjkhYjQRXqcTJkewVlSYHGY=/0x0/pic1400022.jpg,10,"Area Control / Area Influence, Hand Management",661,City Building,Simone Luciani,2.3902
3453,https://boardgamegeek.com/boardgame/228133/crystal-clans,228133,Crystal Clans,2,2,60,30,60,2018,7.58076,5.75883,197,https://cf.geekdo-images.com/original/img/feBmkxkzrlIirlFwcOkFjFjBEu8=/0x0/pic3741725.jpg,14,"Grid Movement, Hand Management, Rock-Paper-Scissors, Time Track, Variable Player Powers",474,"Card Game, Fantasy","Colby Dauch, J. Arthur Ellis, Andrea Mezzotero",2.8571
3454,https://boardgamegeek.com/boardgame/218161/pit-crew,218161,Pit Crew,2,9,30,15,30,2017,6.60181,5.75876,343,https://cf.geekdo-images.com/original/img/WJDo_600iXB02UjupMFI_AXeeMI=/0x0/pic3363575.jpg,8,Pattern Recognition,685,"Racing, Real-time, Sports",Geoff Engelstein,1.2857
3455,https://boardgamegeek.com/boardgame/941/turbo-taxi,941,Turbo Taxi,2,4,30,30,30,2000,6.04927,5.75865,1036,https://cf.geekdo-images.com/original/img/itJ5PvFu92PZXxJ5RF_rBtHg40A=/0x0/pic90095.jpg,8,none,1414,"Puzzle, Real-time",Friedemann Friese,1.4746
3456,https://boardgamegeek.com/boardgame/40761/montego-bay,40761,Montego Bay,2,4,60,45,60,2009,6.27553,5.7586,584,https://cf.geekdo-images.com/original/img/_ksRQMdIIq5bOzWwNQYvqbcYRJU=/0x0/pic459566.jpg,8,"Pick-up and Deliver, Simultaneous Action Selection",992,Transportation,Michael Feldkötter,1.8571
3457,https://boardgamegeek.com/boardgame/146579/quilt-show,146579,Quilt Show,2,4,45,45,45,2014,6.48579,5.7584,386,https://cf.geekdo-images.com/original/img/SxP3JS0mYkd2jMgf-vV1_cgu1V4=/0x0/pic1868666.jpg,10,"Card Drafting, Pattern Building, Set Collection, Tile Placement",660,none,"Steve Bennett, Judy Martin",1.9167
3458,https://boardgamegeek.com/boardgame/118776/tahiti,118776,Tahiti,2,4,60,45,60,2012,6.3775,5.75836,482,https://cf.geekdo-images.com/original/img/AkBTuNaRmrh4lNCADLYFpQPcKfM=/0x0/pic1270825.png,13,"Action Point Allowance System, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement",947,"Exploration, Mythology, Nautical, Transportation",David E. Whitcher,1.9167
3459,https://boardgamegeek.com/boardgame/5357/von-mansteins-backhand-blow,5357,Von Manstein's Backhand Blow,1,2,120,120,120,2002,7.25774,5.75824,216,https://cf.geekdo-images.com/original/img/J258_xFVbCvslR77OI2Di8M2te4=/0x0/pic102976.jpg,12,Hex-and-Counter,626,"Wargame, World War II",Dirk Blennemann,3.1892
3460,https://boardgamegeek.com/boardgame/137238/time-n-space,137238,Time 'n' Space,3,4,30,30,30,2013,6.33996,5.75822,484,https://cf.geekdo-images.com/original/img/AH870ugdmaNXLLeOvWBtIBQuLEQ=/0x0/pic1547400.jpg,10,"Pick-up and Deliver, Point to Point Movement, Set Collection, Simultaneous Action Selection",1109,"Economic, Negotiation, Real-time, Science Fiction, Transportation",Tobias Stapelfeldt,2.2308
3461,https://boardgamegeek.com/boardgame/21414/last-man,21414,To The Last Man!,2,3,120,120,120,2009,7.62903,5.75814,155,https://cf.geekdo-images.com/original/img/6UdTF3ktW0fRGVQsEZOTiYAeByk=/0x0/pic1765363.jpg,12,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simulation",433,"Bluffing, Wargame, World War I",Tim Taylor,2.5
3462,https://boardgamegeek.com/boardgame/158534/bring-out-yer-dead,158534,Bring Out Yer Dead,2,5,45,30,45,2015,6.42348,5.758,483,https://cf.geekdo-images.com/original/img/6h6KNbF8OPzOMUi9wvJNSrXQaAw=/0x0/pic2482399.jpg,12,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Set Collection",1123,"Horror, Renaissance",Arron Watts,2
3463,https://boardgamegeek.com/boardgame/1669/mosbys-raiders,1669,Mosby's Raiders,1,1,120,120,120,1985,6.58333,5.75796,390,https://cf.geekdo-images.com/original/img/6AbYsmg8whfLrO5qmhudLquS0Rc=/0x0/pic992116.jpg,12,"Area Movement, Campaign / Battle Card Driven",1091,"American Civil War, Wargame",Eric Lee Smith,2.4808
3464,https://boardgamegeek.com/boardgame/188720/escape-room-box-werewolf-experiment,188720,Escape Room In A Box: The Werewolf Experiment,2,8,90,30,90,2016,7.47621,5.75794,174,https://cf.geekdo-images.com/original/img/niALZ8_sFAI4-mIEKK6ZHBdhuFo=/0x0/pic3854955.png,13,"Co-operative Play, Paper-and-Pencil",481,"Deduction, Educational, Party Game, Puzzle, Word Game","Juliana Patel, Ariel Rubin",2.3333
3465,https://boardgamegeek.com/boardgame/27266/silent-death-next-millennium-deluxe-edition,27266,Silent Death: The Next Millennium Deluxe Edition,2,8,120,120,120,1995,7.51754,5.75792,171,https://cf.geekdo-images.com/original/img/rKQzhKMz1MUBr2PWuqr8NLoX754=/0x0/pic243993.jpg,10,"Dice Rolling, Hex-and-Counter",457,"Fighting, Miniatures, Science Fiction, Wargame",Kevin Barrett,3
3466,https://boardgamegeek.com/boardgame/146158/new-haven,146158,New Haven,2,4,60,60,60,2013,6.51721,5.75768,390,https://cf.geekdo-images.com/original/img/9PiCARfifx8TW1PkvqqFka3tbNs=/0x0/pic1738404.jpg,12,Tile Placement,608,City Building,"Brian Leet, Kevin Worden",2.069
3467,https://boardgamegeek.com/boardgame/13172/kung-fu-fighting,13172,Kung Fu Fighting,2,6,30,30,30,2004,6.14697,5.75759,947,https://cf.geekdo-images.com/original/img/EfxO88WYIwuWEIt09M1-3N6W874=/0x0/pic53465.jpg,10,Hand Management,1111,"Card Game, Fighting, Humor","Cliff Bohm, Geoff Bottone, Colleen Skadl",1.2946
3468,https://boardgamegeek.com/boardgame/237251/biosphere,237251,Biosphere,2,6,90,30,90,2017,7.48169,5.75752,172,https://cf.geekdo-images.com/original/img/lVKuEQo0ZOK7jOtQfQuUZF7vXDc=/0x0/pic3787537.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Grid Movement",186,none,"Christoph Bauer, Max Kleinschroth, Philipp Rösch, Tilman Schneider",3.5
3469,https://boardgamegeek.com/boardgame/7290/dynasty-league-baseball,7290,Dynasty League Baseball,1,2,45,45,45,1985,7.5447,5.75741,188,https://cf.geekdo-images.com/original/img/sKUOO8RDIavZjSRuq9da-tDVffQ=/0x0/pic584641.jpg,11,Simulation,278,Sports,Michael Cieslinski,2.5
3470,https://boardgamegeek.com/boardgame/719/tyranno-ex,719,Tyranno Ex,2,4,120,120,120,1990,6.47302,5.757,417,https://cf.geekdo-images.com/original/img/nWAtD3M-YhLag-Ub_WP5OUL9kic=/0x0/pic243490.jpg,12,"Card Drafting, Dice Rolling",869,"Fighting, Prehistoric",Karl-Heinz Schmiel,2.3542
3471,https://boardgamegeek.com/boardgame/129156/battles-bulge-celles,129156,Battles of the Bulge: Celles,2,2,180,180,180,2012,7.78987,5.75694,148,https://cf.geekdo-images.com/original/img/MsCTDlVadkPUtQLIV-fQEz7X-cw=/0x0/pic1389353.jpg,13,"Chit-Pull System, Hex-and-Counter, Simulation",457,"Wargame, World War II",Roger Miller,2.3158
3472,https://boardgamegeek.com/boardgame/814/aquarius,814,Aquarius,2,5,20,20,20,1998,5.98926,5.75691,1517,https://cf.geekdo-images.com/original/img/_4qygeuSaTswp0qa6BWBfaKhC_0=/0x0/pic541604.jpg,5,"Pattern Building, Tile Placement",2435,"Card Game, Religious",Andrew Looney,1.1409
3473,https://boardgamegeek.com/boardgame/147716/mars-attacks-miniatures-game,147716,Mars Attacks: The Miniatures Game,2,2,120,120,120,2014,7.18674,5.75685,221,https://cf.geekdo-images.com/original/img/R4Nz4X5YRWDU_O8JKYXRLhJKdd4=/0x0/pic3628361.jpg,12,"Dice Rolling, Grid Movement, Hand Management",943,"Humor, Miniatures, Science Fiction, Wargame",Jake Thornton,2.2
3474,https://boardgamegeek.com/boardgame/16162/target-arnhem-across-6-bridges,16162,Target Arnhem: Across 6 Bridges,2,2,90,90,90,2005,6.5,5.75675,399,https://cf.geekdo-images.com/original/img/wpoMzAElo66K_z46cuzEFvzQo6o=/0x0/pic87047.jpg,12,"Dice Rolling, Hex-and-Counter",1060,"Wargame, World War II","Tetsuya Nakamura, Jun Tajima",2.1143
3475,https://boardgamegeek.com/boardgame/25775/elusive-victory-air-war-over-suez-canal-1967-1973,25775,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",2,2,240,240,240,2009,7.93648,5.75659,142,https://cf.geekdo-images.com/original/img/alcc8qCTPhhyKRPSv8VJNzJj4Uc=/0x0/pic506185.jpg,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",783,"Aviation / Flight, Modern Warfare, Wargame",Terry Simo,3.8649
3476,https://boardgamegeek.com/boardgame/63975/level-x,63975,Level X,2,4,20,20,20,2010,6.34346,5.75653,466,https://cf.geekdo-images.com/original/img/ONZdrGOdcAcmeuHlDfETbp8R9fs=/0x0/pic1437079.jpg,8,"Dice Rolling, Set Collection",433,"Abstract Strategy, Dice, Number",Stefan Risthaus,1.1463
3477,https://boardgamegeek.com/boardgame/170300/wombat-rescue,170300,Wombat Rescue,1,4,60,60,60,2015,6.67377,5.75641,310,https://cf.geekdo-images.com/original/img/jtESb-d_ukRY4lLskxJBToWym7A=/0x0/pic2337331.jpg,10,"Grid Movement, Modular Board, Pick-up and Deliver, Route/Network Building",695,"Animals, Humor",Matt Wolfe,2.1053
3478,https://boardgamegeek.com/boardgame/38429/cornerstone,38429,Cornerstone,1,4,45,45,45,2008,7.29755,5.75606,204,https://cf.geekdo-images.com/original/img/dPG1oCOeGtI2Ta_vMOIuaquv6fI=/0x0/pic383999.jpg,0,"Dice Rolling, Partnerships, Route/Network Building",166,Action / Dexterity,Matt Mette,1.7308
3479,https://boardgamegeek.com/boardgame/212765/songbirds,212765,Songbirds,1,4,20,20,20,2016,7.01596,5.75587,228,https://cf.geekdo-images.com/original/img/72Q9bUcQSa5LvuNCm7oa2ZqMUts=/0x0/pic4025733.jpg,8,"Area Control / Area Influence, Hand Management",410,"Abstract Strategy, Animals, Card Game",ゆお (Yuo),1.875
3480,https://boardgamegeek.com/boardgame/2448/kalah,2448,Kalah,2,2,10,10,10,700,5.86447,5.7557,4874,https://cf.geekdo-images.com/original/img/PhTRgPh-gKWABgGG00TZjRUOvPg=/0x0/pic1274349.jpg,5,"Pick-up and Deliver, Point to Point Movement",8548,Abstract Strategy,William Julius Champion Jr.,1.6338
3481,https://boardgamegeek.com/boardgame/54433/nanuk,54433,Nanuk,5,8,45,45,45,2009,6.21274,5.75552,619,https://cf.geekdo-images.com/original/img/pnquhMPy9dHhZ_EuCph12jmlgIc=/0x0/pic542251.jpg,0,"Auction/Bidding, Partnerships, Press Your Luck, Set Collection",914,"Animals, Bluffing, Card Game","Mark Goadrich, Brett Myers",1.5686
3482,https://boardgamegeek.com/boardgame/180591/tumult-royale,180591,Tumult Royale,2,4,40,40,40,2015,6.5696,5.75523,351,https://cf.geekdo-images.com/original/img/Ss5gThE3FARczDFEMTN3wb0G1Hw=/0x0/pic2602679.jpg,10,"Press Your Luck, Simultaneous Action Selection, Tile Placement",969,Real-time,"Klaus Teuber, Benjamin Teuber",2.1538
3483,https://boardgamegeek.com/boardgame/38553/duck-dealer,38553,Duck Dealer,2,5,240,180,240,2008,6.39301,5.75519,472,https://cf.geekdo-images.com/original/img/0JHLDBcscy-dkzzUoMzAw3VNQeE=/0x0/pic375683.jpg,14,Pick-up and Deliver,786,"Space Exploration, Transportation","Jeroen Doumen, Joris Wiersinga",3.7593
3484,https://boardgamegeek.com/boardgame/169215/peak-oil,169215,Peak Oil,2,5,75,45,75,2017,6.95426,5.75518,265,https://cf.geekdo-images.com/original/img/z0igPTQWJ-ZzbWXZoLcppe-ddng=/0x0/pic3259102.png,10,"Press Your Luck, Set Collection, Simulation, Worker Placement",688,"Economic, Educational, Environmental, Political","Tobias Gohrbandt, Heiko Günther",3.125
3485,https://boardgamegeek.com/boardgame/129974/warhammer-40000-dark-vengeance,129974,"Warhammer 40,000: Dark Vengeance",2,2,120,120,120,2012,7.34868,5.75512,189,https://cf.geekdo-images.com/original/img/7UCM3-fZ_EUBo1bmuLAyNeQrIwQ=/0x0/pic1459576.jpg,10,"Dice Rolling, Modular Board, Variable Player Powers",722,"Fighting, Miniatures, Science Fiction",Rick Priestley,3.3
3486,https://boardgamegeek.com/boardgame/71593/charon-inc,71593,Charon Inc.,2,5,60,60,60,2010,6.34584,5.75487,478,https://cf.geekdo-images.com/original/img/i-xBeRXqCTKMyewxFIgokk7ETm0=/0x0/pic728360.jpg,13,"Area Control / Area Influence, Auction/Bidding, Set Collection",737,Science Fiction,"Fred Binkitani, Emanuele Ornella",2.3
3487,https://boardgamegeek.com/boardgame/172969/pixel-tactics-5,172969,Pixel Tactics 5,2,2,45,45,45,2015,7.48333,5.75476,170,https://cf.geekdo-images.com/original/img/6pCUzfLuU7tAbqL184BfgbD07mc=/0x0/pic2403298.jpg,12,"Hand Management, Variable Player Powers",1245,"Card Game, Expansion for Base-game, Fantasy, Fighting, Video Game Theme","D. Brad Talton, Jr.",2.75
3488,https://boardgamegeek.com/boardgame/17857/18scan,17857,18Scan,2,4,180,180,180,2005,7.32983,5.75443,176,https://cf.geekdo-images.com/original/img/7f3JN2o3ANE5vSUzgQTBQ6jhN8M=/0x0/pic215530.jpg,12,"Route/Network Building, Stock Holding, Tile Placement",186,"Economic, Trains, Transportation",David G. D. Hecht,3.6667
3489,https://boardgamegeek.com/boardgame/2638/clash-giants,2638,Clash of Giants,2,2,180,180,180,2001,6.90892,5.75439,258,https://cf.geekdo-images.com/original/img/rZwmHLiuQk5Jxf5OMvuP08CDXiE=/0x0/pic36086.jpg,12,Hex-and-Counter,566,"Wargame, World War I",Ted Raicer,2.2609
3490,https://boardgamegeek.com/boardgame/3597/strat-o-matic-hockey,3597,Strat-O-Matic Hockey,2,2,90,90,90,1978,7.05326,5.75428,247,https://cf.geekdo-images.com/original/img/d2Jw5Ks6N9PHm1xMCS6-8H4nZA8=/0x0/pic512837.jpg,11,none,427,Sports,Hal Richman,2.3333
3491,https://boardgamegeek.com/boardgame/1339/dungeon,1339,Dungeon!,1,8,30,30,30,1975,5.94917,5.75428,3055,https://cf.geekdo-images.com/original/img/X9Q8mOqv5BHNWhogsAeYbr2_OIM=/0x0/pic1998857.jpg,8,"Dice Rolling, Role Playing, Variable Player Powers",6376,"Adventure, Exploration, Fantasy, Fighting","Chris Dupuis, Michael Gray, Gary Gygax, Larry Kessling, David R. Megarry, S. Schwab, Steve Winter",1.5735
3492,https://boardgamegeek.com/boardgame/225163/reworld,225163,Reworld,2,4,90,50,90,2017,6.85755,5.75417,261,https://cf.geekdo-images.com/original/img/zqKdWZosuSIzYSmupaaoeW1jXvI=/0x0/pic3708511.jpg,12,none,389,Science Fiction,"Michael Kiesling, Wolfgang Kramer",3.1818
3493,https://boardgamegeek.com/boardgame/1582/sicily-triumph-and-folly,1582,Sicily: Triumph and Folly,2,2,60,60,60,2000,7.76985,5.75405,162,https://cf.geekdo-images.com/original/img/wjvbDhEAkbaQ1gGCB4kvIAQcJNs=/0x0/pic434299.jpg,16,Hex-and-Counter,481,"Wargame, World War II",Dean Essig,4
3494,https://boardgamegeek.com/boardgame/12830/die-weinhandler,12830,Die Weinhändler,3,5,45,45,45,2004,6.19069,5.75404,662,https://cf.geekdo-images.com/original/img/V6IXVl2FpCb9W262-5L5jdg6q5E=/0x0/pic51969.jpg,10,"Auction/Bidding, Hand Management, Set Collection",1089,Card Game,"Claudia Hely, Roman Pelek",1.8706
3495,https://boardgamegeek.com/boardgame/189192/mi-tierra-new-era,189192,Mi Tierra: New Era,2,6,120,60,120,2016,6.96811,5.75399,265,https://cf.geekdo-images.com/original/img/WunX2pogkcITlFLLPAkzmuHCwzk=/0x0/pic2804249.jpg,12,"Dice Rolling, Tile Placement, Worker Placement",731,"Economic, Farming, Industry / Manufacturing","Alberto Abudinen, Diego Benavente, Ketty Galleguillos",2.7273
3496,https://boardgamegeek.com/boardgame/216974/kings-road,216974,King's Road,2,5,30,30,30,2017,6.76835,5.75393,276,https://cf.geekdo-images.com/original/img/_-VYe924RShF-GONdFySA8OikdQ=/0x0/pic3327070.jpg,10,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",709,Fantasy,Reiner Knizia,1.8333
3497,https://boardgamegeek.com/boardgame/75333/target-earth,75333,Target Earth,1,4,90,90,90,2010,6.73861,5.75386,303,https://cf.geekdo-images.com/original/img/B126xjukz_Z4r2bJ7DizPRo7Rnk=/0x0/pic765321.jpg,12,"Co-operative Play, Dice Rolling, Simulation",508,Science Fiction,Jacobo Cagigal,3.0333
3498,https://boardgamegeek.com/boardgame/19624/freyas-folly,19624,Freya's Folly,3,5,50,50,50,2005,6.62679,5.75347,336,https://cf.geekdo-images.com/original/img/J6msIBCUjKpYgjoVF9DSxyCIV6Y=/0x0/pic92326.jpg,10,Set Collection,515,Mythology,Don Bone,2.4118
3499,https://boardgamegeek.com/boardgame/182094/bang-duel,182094,BANG! The Duel,2,2,30,30,30,2015,6.53823,5.75324,419,https://cf.geekdo-images.com/original/img/qw5bT6CL71okHzYxjfX36s9aErY=/0x0/pic3068558.png,8,Hand Management,1052,"American West, Card Game",Emiliano Sciarra,1.9091
3500,https://boardgamegeek.com/boardgame/13456/vampire-prince-city,13456,Vampire: Prince of the City,2,5,180,180,180,2006,6.39244,5.75322,589,https://cf.geekdo-images.com/original/img/C9a5l38Ie6tzyJVu_ODtqlK7GMQ=/0x0/pic797346.jpg,12,"Partnerships, Role Playing, Trading, Variable Player Powers",977,"Bluffing, Horror, Miniatures, Negotiation, Political",Mike Nudd,3.1176
